time_s,f_des_N,f_raw_N,f_filt_N,f_err_N,f_joint_Nm,qdot_des_rad_s,qdot_meas_rad_s,q_des_rad,q_rad,tau_meas_Nm,b_adm,k_spring,kp_motor,kd_motor,lpf_alpha,vel_limit
1.530191,0.000000,-0.116093,-0.147819,0.147819,0.029564,0.005875,-0.131868,0.017475,0.000191,0.070085,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.540000,0.000000,-0.127190,-0.141630,0.141630,0.028326,0.005703,0.034188,0.017531,-0.000191,0.080342,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.550011,0.000000,-0.127190,-0.137298,0.137298,0.027460,0.005454,-0.043956,0.017585,0.000191,0.059829,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.560196,0.000000,-0.158797,-0.143748,0.143748,0.028750,0.005712,-0.073260,0.017643,0.000191,0.083761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.571134,0.000000,-0.159741,-0.148546,0.148546,0.029709,0.005980,0.014652,0.017709,-0.000191,0.059829,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.581775,0.000000,-0.159741,-0.151905,0.151905,0.030381,0.006038,-0.053724,0.017773,0.000191,0.066667,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.590194,0.000000,-0.175085,-0.158859,0.158859,0.031772,0.006316,-0.024420,0.017826,0.000191,0.070085,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.600549,0.000000,-0.175085,-0.163726,0.163726,0.032745,0.006511,0.092796,0.017894,0.000191,0.087179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.611166,0.000000,-0.090815,-0.141853,0.141853,0.028371,0.005636,-0.014652,0.017953,0.000191,0.073504,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.620489,0.000000,-0.134415,-0.139622,0.139622,0.027924,0.005547,-0.004884,0.018005,0.000191,0.073504,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.630000,0.000000,-0.134415,-0.138060,0.138060,0.027612,0.005484,-0.034188,0.018057,0.000191,0.052991,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.640000,0.000000,-0.165570,-0.146313,0.146313,0.029263,0.005814,-0.034188,0.018115,0.000191,0.073504,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.650080,0.000000,-0.156109,-0.149252,0.149252,0.029850,0.005932,-0.034188,0.018175,0.000191,0.056410,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.660954,0.000000,-0.156109,-0.151309,0.151309,0.030262,0.006014,0.004884,0.018241,0.000191,0.083761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.670564,0.000000,-0.094086,-0.134142,0.134142,0.026828,0.005328,-0.063492,0.018292,0.000191,0.083761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.681007,0.000000,-0.122904,-0.130770,0.130770,0.026154,0.005193,-0.122100,0.018346,0.000191,0.090598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.690241,0.000000,-0.122904,-0.128410,0.128410,0.025682,0.005175,-0.073260,0.018394,-0.000191,0.076923,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.700000,0.000000,-0.155479,-0.136531,0.136531,0.027306,0.005423,-0.024420,0.018447,0.000191,0.070085,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.710034,0.000000,-0.142943,-0.138455,0.138455,0.027691,0.005500,0.034188,0.018502,0.000191,0.059829,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.720036,0.000000,-0.142943,-0.139801,0.139801,0.027960,0.005554,0.102564,0.018557,0.000191,0.063248,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.730152,0.000000,-0.156183,-0.144715,0.144715,0.028943,0.005750,-0.034188,0.018616,0.000191,0.070085,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.740259,0.000000,-0.156183,-0.148156,0.148156,0.029631,0.005888,-0.004884,0.018675,0.000191,0.073504,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.750124,0.000000,-0.070760,-0.124937,0.124937,0.024987,0.004959,-0.063492,0.018724,0.000191,0.070085,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.760172,0.000000,-0.113461,-0.121494,0.121494,0.024299,0.004822,-0.004884,0.018773,0.000191,0.073504,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.771398,0.000000,-0.145830,-0.128795,0.128795,0.025759,0.005114,0.053724,0.018830,0.000191,0.083761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.780145,0.000000,-0.145830,-0.133906,0.133906,0.026781,0.005318,0.034188,0.018876,0.000191,0.063248,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.790223,0.000000,-0.149553,-0.138600,0.138600,0.027720,0.005506,0.014652,0.018932,0.000191,0.076923,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.800207,0.000000,-0.149553,-0.141886,0.141886,0.028377,0.005637,0.112332,0.018988,0.000191,0.090598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.810176,0.000000,-0.093825,-0.127468,0.127468,0.025494,0.005061,0.004884,0.019039,0.000191,0.059829,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.820000,0.000000,-0.100555,-0.119394,0.119394,0.023879,0.004738,-0.014652,0.019085,0.000191,0.097436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.830348,0.000000,-0.100555,-0.113742,0.113742,0.022748,0.004512,0.073260,0.019132,0.000191,0.076923,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.840101,0.000000,-0.130160,-0.118668,0.118668,0.023734,0.004709,0.053724,0.019178,0.000191,0.080342,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.850213,0.000000,-0.135641,-0.123760,0.123760,0.024752,0.004912,0.170940,0.019228,0.000191,0.066667,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.860000,0.000000,-0.135641,-0.127324,0.127324,0.025465,0.005055,0.073260,0.019277,0.000191,0.070085,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.871479,0.000000,-0.150702,-0.134338,0.134338,0.026868,0.005335,0.053724,0.019338,0.000191,0.066667,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.881636,0.000000,-0.071384,-0.115452,0.115452,0.023090,0.004580,0.063492,0.019385,0.000191,0.059829,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.890267,0.000000,-0.071384,-0.102231,0.102231,0.020446,0.004051,-0.034188,0.019420,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.900014,0.000000,-0.115998,-0.106362,0.106362,0.021272,0.004216,0.131868,0.019461,0.000191,0.087179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.910278,0.000000,-0.115998,-0.109253,0.109253,0.021851,0.004332,-0.034188,0.019505,0.000191,0.070085,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.920291,0.000000,-0.142665,-0.119276,0.119276,0.023855,0.004733,-0.014652,0.019553,0.000191,0.056410,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.930044,0.000000,-0.137574,-0.124766,0.124766,0.024953,0.004952,-0.073260,0.019601,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.941130,0.000000,-0.137574,-0.128608,0.128608,0.025722,0.005106,0.004884,0.019658,0.000191,0.083761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.950053,0.000000,-0.133085,-0.129951,0.129951,0.025990,0.005160,0.073260,0.019704,0.000191,0.090598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.961019,0.000000,-0.079977,-0.114959,0.114959,0.022992,0.004560,0.053724,0.019754,0.000191,0.080342,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.970891,0.000000,-0.079977,-0.104464,0.104464,0.020893,0.004140,0.024420,0.019794,0.000191,0.090598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.980364,0.000000,-0.128412,-0.111649,0.111649,0.022330,0.004428,0.053724,0.019836,0.000191,0.087179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
1.990551,0.000000,-0.142546,-0.120918,0.120918,0.024184,0.004799,0.034188,0.019885,0.000191,0.111111,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.000039,0.000000,-0.142546,-0.127406,0.127406,0.025481,0.005058,0.063492,0.019933,0.000191,0.090598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.010017,0.000000,-0.134240,-0.129456,0.129456,0.025891,0.005140,-0.053724,0.019985,0.000191,0.090598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.020000,0.000000,-0.134240,-0.130892,0.130892,0.026178,0.005198,-0.004884,0.020036,0.000191,0.080342,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.030026,0.000000,-0.072649,-0.113419,0.113419,0.022684,0.004499,0.014652,0.020082,0.000191,0.083761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.041464,0.000000,-0.109739,-0.112315,0.112315,0.022463,0.004454,0.063492,0.020133,0.000191,0.066667,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.050463,0.000000,-0.109739,-0.111542,0.111542,0.022308,0.004424,0.014652,0.020172,0.000191,0.070085,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.061633,0.000000,-0.116514,-0.113034,0.113034,0.022607,0.004483,-0.043956,0.020222,0.000191,0.080342,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.070227,0.000000,-0.117222,-0.114290,0.114290,0.022858,0.004533,-0.004884,0.020261,0.000191,0.080342,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.080592,0.000000,-0.117222,-0.115170,0.115170,0.023034,0.004569,-0.053724,0.020309,0.000191,0.087179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.090247,0.000000,-0.140072,-0.122641,0.122641,0.024528,0.004867,0.034188,0.020356,0.000191,0.090598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.100339,0.000000,-0.082840,-0.110700,0.110700,0.022140,0.004390,0.063492,0.020400,0.000191,0.090598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.110302,0.000000,-0.082840,-0.102342,0.102342,0.020468,0.004056,-0.004884,0.020440,0.000191,0.063248,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.120334,0.000000,-0.102036,-0.102250,0.102250,0.020450,0.004052,-0.102564,0.020481,0.000191,0.083761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.131258,0.000000,-0.102036,-0.102186,0.102186,0.020437,0.004126,0.112332,0.020526,-0.000191,0.097436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.140101,0.000000,-0.119715,-0.107445,0.107445,0.021489,0.004260,0.102564,0.020564,0.000191,0.083761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.150000,0.000000,-0.152953,-0.121097,0.121097,0.024219,0.004806,-0.004884,0.020611,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.160617,0.000000,-0.152953,-0.130654,0.130654,0.026131,0.005188,0.043956,0.020666,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.171115,0.000000,-0.066879,-0.111521,0.111521,0.022304,0.004423,-0.053724,0.020713,0.000191,0.063248,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.180225,0.000000,-0.075752,-0.100791,0.100791,0.020158,0.003993,-0.102564,0.020749,0.000191,0.087179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.190000,0.000000,-0.075752,-0.093279,0.093279,0.018656,0.003769,-0.004884,0.020786,-0.000191,0.083761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.200000,0.000000,-0.123363,-0.102304,0.102304,0.020461,0.004054,-0.043956,0.020827,0.000191,0.104274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.210355,0.000000,-0.123504,-0.108664,0.108664,0.021733,0.004308,0.004884,0.020871,0.000191,0.087179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.220000,0.000000,-0.123504,-0.113116,0.113116,0.022623,0.004486,-0.014652,0.020915,0.000191,0.080342,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.230000,0.000000,-0.127761,-0.117510,0.117510,0.023502,0.004662,0.053724,0.020961,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.240546,0.000000,-0.127761,-0.120585,0.120585,0.024117,0.004785,0.014652,0.021012,0.000191,0.083761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.252025,0.000000,-0.055488,-0.101056,0.101056,0.020211,0.004004,0.092796,0.021058,0.000191,0.117949,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.260475,0.000000,-0.096334,-0.099639,0.099639,0.019928,0.003947,-0.024420,0.021091,0.000191,0.087179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.271469,0.000000,-0.112250,-0.103423,0.103423,0.020685,0.004099,-0.053724,0.021136,0.000191,0.066667,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.280000,0.000000,-0.112250,-0.106071,0.106071,0.021214,0.004205,0.024420,0.021172,0.000191,0.076923,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.290000,0.000000,-0.113391,-0.108267,0.108267,0.021653,0.004293,-0.004884,0.021215,0.000191,0.063248,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.300148,0.000000,-0.113391,-0.109804,0.109804,0.021961,0.004354,-0.024420,0.021259,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.310000,0.000000,-0.052004,-0.092464,0.092464,0.018493,0.003660,-0.024420,0.021295,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.321163,0.000000,-0.064458,-0.084062,0.084062,0.016812,0.003324,0.053724,0.021332,0.000191,0.059829,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.330196,0.000000,-0.064458,-0.078181,0.078181,0.015636,0.003089,-0.083028,0.021360,0.000191,0.087179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.341416,0.000000,-0.085961,-0.080515,0.080515,0.016103,0.003182,0.024420,0.021396,0.000191,0.087179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.350523,0.000000,-0.098374,-0.085873,0.085873,0.017175,0.003397,0.092796,0.021427,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.360513,0.000000,-0.098374,-0.089623,0.089623,0.017925,0.003547,-0.004884,0.021462,0.000191,0.087179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.370940,0.000000,-0.117004,-0.097837,0.097837,0.019567,0.003875,0.073260,0.021503,0.000191,0.080342,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.380242,0.000000,-0.032463,-0.078225,0.078225,0.015645,0.003091,-0.034188,0.021531,0.000191,0.080342,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.390406,0.000000,-0.032463,-0.064497,0.064497,0.012899,0.002542,-0.092796,0.021557,0.000191,0.076923,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.400000,0.000000,-0.083474,-0.070190,0.070190,0.014038,0.002769,-0.004884,0.021584,0.000191,0.059829,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.412032,0.000000,-0.083474,-0.074175,0.074175,0.014835,0.002929,-0.053724,0.021619,0.000191,0.080342,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.420178,0.000000,-0.093683,-0.080027,0.080027,0.016005,0.003163,-0.092796,0.021645,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.430402,0.000000,-0.109673,-0.088921,0.088921,0.017784,0.003519,-0.034188,0.021681,0.000191,0.080342,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.440537,0.000000,-0.109673,-0.095147,0.095147,0.019029,0.003768,0.112332,0.021719,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.450280,0.000000,-0.045345,-0.080206,0.080206,0.016041,0.003170,-0.073260,0.021750,0.000191,0.080342,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.460716,0.000000,-0.044218,-0.069410,0.069410,0.013882,0.002738,-0.004884,0.021778,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.470290,0.000000,-0.044218,-0.061852,0.061852,0.012370,0.002436,0.014652,0.021802,0.000191,0.107692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.480405,0.000000,-0.078042,-0.066709,0.066709,0.013342,0.002630,-0.092796,0.021828,0.000191,0.066667,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.490102,0.000000,-0.075599,-0.069376,0.069376,0.013875,0.002737,-0.014652,0.021855,0.000191,0.076923,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.501010,0.000000,-0.075599,-0.071243,0.071243,0.014249,0.002812,0.053724,0.021885,0.000191,0.083761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.510008,0.000000,-0.094861,-0.078328,0.078328,0.015666,0.003095,-0.014652,0.021913,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.525205,0.000000,-0.024620,-0.062216,0.062216,0.012443,0.002450,0.063492,0.021951,0.000191,0.090598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.530673,0.000000,-0.024620,-0.050937,0.050937,0.010187,0.001999,-0.004884,0.021962,0.000191,0.107692,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.540407,0.000000,-0.058848,-0.053311,0.053311,0.010662,0.002094,0.034188,0.021982,0.000191,0.083761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.550210,0.000000,-0.070782,-0.058552,0.058552,0.011710,0.002304,0.053724,0.022004,0.000191,0.087179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.560042,0.000000,-0.070782,-0.062221,0.062221,0.012444,0.002451,-0.004884,0.022029,0.000191,0.090598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.570057,0.000000,-0.083285,-0.068540,0.068540,0.013708,0.002703,0.014652,0.022056,0.000191,0.104274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.580058,0.000000,-0.083285,-0.072964,0.072964,0.014593,0.002880,-0.014652,0.022084,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.590393,0.000000,-0.067928,-0.071453,0.071453,0.014291,0.002820,0.034188,0.022114,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.601075,0.000000,-0.022398,-0.056736,0.056736,0.011347,0.002231,0.063492,0.022137,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.610721,0.000000,-0.022398,-0.046435,0.046435,0.009287,0.001819,0.024420,0.022155,0.000191,0.104274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.620190,0.000000,-0.071380,-0.053918,0.053918,0.010784,0.002119,0.004884,0.022175,0.000191,0.076923,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.630146,0.000000,-0.077482,-0.060987,0.060987,0.012197,0.002401,0.122100,0.022199,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.640253,0.000000,-0.077482,-0.065936,0.065936,0.013187,0.002599,-0.053724,0.022225,0.000191,0.104274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.650000,0.000000,-0.091410,-0.073578,0.073578,0.014716,0.002905,-0.092796,0.022254,0.000191,0.090598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.660297,0.000000,-0.026646,-0.059498,0.059498,0.011900,0.002342,-0.024420,0.022278,0.000191,0.090598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.670523,0.000000,-0.026646,-0.049642,0.049642,0.009928,0.001948,-0.004884,0.022298,0.000191,0.073504,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.683023,0.000000,-0.049366,-0.049559,0.049559,0.009912,0.001944,-0.024420,0.022322,0.000191,0.097436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.690058,0.000000,-0.056049,-0.051506,0.051506,0.010301,0.002022,0.004884,0.022336,0.000191,0.097436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.700721,0.000000,-0.056049,-0.052869,0.052869,0.010574,0.002077,-0.063492,0.022358,0.000191,0.087179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.710590,0.000000,-0.056049,-0.053823,0.053823,0.010765,0.002115,0.004884,0.022379,0.000191,0.090598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.720825,0.000000,-0.056049,-0.054491,0.054491,0.010898,0.002141,0.063492,0.022401,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.730527,0.000000,-0.069010,-0.058847,0.058847,0.011769,0.002316,0.014652,0.022423,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.740162,0.000000,-0.070998,-0.062492,0.062492,0.012498,0.002462,0.014652,0.022447,0.000191,0.097436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.750558,0.000000,-0.000361,-0.043853,0.043853,0.008771,0.001716,0.014652,0.022465,0.000191,0.083761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.760288,0.000000,-0.000361,-0.030805,0.030805,0.006161,0.001194,-0.034188,0.022477,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.770135,0.000000,-0.064062,-0.040782,0.040782,0.008156,0.001593,-0.014652,0.022492,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.781148,0.000000,-0.064062,-0.047766,0.047766,0.009553,0.001873,-0.112332,0.022513,0.000191,0.097436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.790710,0.000000,-0.073732,-0.055556,0.055556,0.011111,0.002184,-0.063492,0.022534,0.000191,0.087179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.800687,0.000000,-0.092863,-0.066748,0.066748,0.013350,0.002632,0.053724,0.022560,0.000191,0.090598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.811388,0.000000,-0.092863,-0.074583,0.074583,0.014917,0.002945,0.014652,0.022592,0.000191,0.080342,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.821865,0.000000,-0.025612,-0.059891,0.059891,0.011978,0.002358,0.073260,0.022616,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.830201,0.000000,-0.038864,-0.053583,0.053583,0.010717,0.002105,-0.151404,0.022634,0.000191,0.104274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.840222,0.000000,-0.038864,-0.049167,0.049167,0.009833,0.001929,0.014652,0.022653,0.000191,0.090598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.850243,0.000000,-0.061018,-0.052723,0.052723,0.010545,0.002071,-0.043956,0.022674,0.000191,0.097436,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.860476,0.000000,-0.074795,-0.059344,0.059344,0.011869,0.002336,-0.092796,0.022698,0.000191,0.076923,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.870501,0.000000,-0.074795,-0.063980,0.063980,0.012796,0.002521,0.004884,0.022723,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.880101,0.000000,-0.089465,-0.071625,0.071625,0.014325,0.002827,-0.034188,0.022750,0.000191,0.090598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.890000,0.000000,-0.089465,-0.076977,0.076977,0.015395,0.003041,0.043956,0.022780,0.000191,0.104274,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.900504,0.000000,0.013795,-0.049746,0.049746,0.009949,0.001952,0.063492,0.022801,0.000191,0.090598,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.910066,0.000000,-0.041839,-0.047374,0.047374,0.009475,0.001857,0.092796,0.022819,0.000191,0.094017,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.920000,0.000000,-0.041839,-0.045713,0.045713,0.009143,0.001790,0.014652,0.022836,0.000191,0.087179,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.930042,0.000000,-0.057269,-0.049180,0.049180,0.009836,0.001929,-0.092796,0.022856,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.940064,0.000000,-0.069091,-0.055153,0.055153,0.011031,0.002168,0.004884,0.022878,0.000191,0.080342,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.950147,0.000000,-0.069091,-0.059335,0.059335,0.011867,0.002335,-0.004884,0.022901,0.000191,0.083761,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
2.960770,0.000000,-0.011963,-0.045123,0.045123,0.009025,0.001767,0.024420,0.022920,0.000191,0.100855,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
