time_s,f_des_N,f_raw_N,f_filt_N,f_err_N,f_joint_Nm,qdot_des_rad_s,qdot_meas_rad_s,q_rad,tau_meas_Nm,b_adm,k_spring,kd_motor,lpf_alpha,vel_limit
56.880000,2.000000,-0.323345,-0.351743,2.351743,0.470349,0.047054,-0.034188,-0.000191,0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
56.890356,2.000000,-0.323345,-0.346064,2.346064,0.469213,0.046940,0.053724,-0.000191,-0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
56.901671,2.000000,-0.361057,-0.349062,2.349062,0.469812,0.047000,-0.063492,-0.000191,0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
56.910523,2.000000,-0.366212,-0.352492,2.352492,0.470498,0.047069,0.024420,-0.000191,0.015385,10.000000,1.000000,0.100000,0.2000,2.0000
56.920959,2.000000,-0.366212,-0.355236,2.355236,0.471047,0.047124,-0.063492,-0.000191,0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
56.930720,2.000000,-0.384318,-0.361053,2.361053,0.472211,0.047240,0.083028,-0.000191,0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
56.940294,2.000000,-0.384318,-0.365706,2.365706,0.473141,0.047333,-0.053724,-0.000191,-0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
56.950032,2.000000,-0.309220,-0.354408,2.354408,0.470882,0.047107,0.014652,-0.000191,-0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
56.960000,2.000000,-0.340104,-0.351548,2.351548,0.470310,0.047050,0.004884,-0.000191,0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
56.970274,2.000000,-0.361261,-0.353490,2.353490,0.470698,0.047089,-0.004884,-0.000191,-0.011966,10.000000,1.000000,0.100000,0.2000,2.0000
56.980000,2.000000,-0.361261,-0.355045,2.355045,0.471009,0.047120,0.014652,-0.000191,0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
56.991730,2.000000,-0.380301,-0.360096,2.360096,0.472019,0.047221,-0.063492,-0.000191,-0.011966,10.000000,1.000000,0.100000,0.2000,2.0000
57.000175,2.000000,-0.380301,-0.364137,2.364137,0.472827,0.047302,0.014652,-0.000191,0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
57.010801,2.000000,-0.347820,-0.360874,2.360874,0.472175,0.047237,0.073260,-0.000191,-0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
57.020655,2.000000,-0.303344,-0.349368,2.349368,0.469874,0.047006,-0.014652,-0.000191,-0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
57.030298,2.000000,-0.303344,-0.340163,2.340163,0.468033,0.046822,0.014652,-0.000191,-0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
57.040259,2.000000,-0.353620,-0.342854,2.342854,0.468571,0.046876,0.024420,-0.000191,-0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
57.050000,2.000000,-0.355589,-0.345401,2.345401,0.469080,0.046927,0.014652,-0.000191,0.015385,10.000000,1.000000,0.100000,0.2000,2.0000
57.060626,2.000000,-0.355589,-0.347439,2.347439,0.469488,0.046968,0.024420,-0.000191,0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
57.072530,2.000000,-0.380802,-0.354112,2.354112,0.470822,0.047101,-0.083028,-0.000191,0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
57.080362,2.000000,-0.312418,-0.345773,2.345773,0.469155,0.046935,-0.063492,-0.000191,0.011966,10.000000,1.000000,0.100000,0.2000,2.0000
57.090878,2.000000,-0.312418,-0.339102,2.339102,0.467820,0.046801,0.043956,-0.000191,-0.018803,10.000000,1.000000,0.100000,0.2000,2.0000
57.100201,2.000000,-0.331523,-0.337586,2.337586,0.467517,0.046771,-0.043956,-0.000191,0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
57.110424,2.000000,-0.362376,-0.342544,2.342544,0.468509,0.046870,-0.043956,-0.000191,0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
57.120029,2.000000,-0.362376,-0.346511,2.346511,0.469302,0.046949,-0.053724,-0.000191,-0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
57.130329,2.000000,-0.367070,-0.350622,2.350622,0.470124,0.047032,0.014652,-0.000191,-0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
57.140183,2.000000,-0.385009,-0.357500,2.357500,0.471500,0.047169,0.004884,-0.000191,0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
57.150000,2.000000,-0.385009,-0.363001,2.363001,0.472600,0.047279,0.014652,-0.000191,0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
57.162294,2.000000,-0.297785,-0.349958,2.349958,0.469992,0.047018,-0.034188,-0.000191,0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
57.170867,2.000000,-0.297785,-0.339524,2.339524,0.467905,0.046810,0.004884,-0.000191,0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
57.180289,2.000000,-0.341431,-0.339905,2.339905,0.467981,0.046817,0.004884,-0.000191,0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
57.190619,2.000000,-0.353384,-0.342601,2.342601,0.468520,0.046871,-0.063492,-0.000191,-0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
57.201060,2.000000,-0.353384,-0.344758,2.344758,0.468952,0.046914,0.053724,-0.000191,0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
57.210066,2.000000,-0.376139,-0.351034,2.351034,0.470207,0.047040,-0.034188,-0.000191,-0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
57.220083,2.000000,-0.317389,-0.344305,2.344305,0.468861,0.046905,0.053724,-0.000191,0.011966,10.000000,1.000000,0.100000,0.2000,2.0000
57.230120,2.000000,-0.317389,-0.338922,2.338922,0.467784,0.046798,0.034188,-0.000191,-0.011966,10.000000,1.000000,0.100000,0.2000,2.0000
57.240117,2.000000,-0.328192,-0.336776,2.336776,0.467355,0.046755,0.024420,-0.000191,0.018803,10.000000,1.000000,0.100000,0.2000,2.0000
57.252127,2.000000,-0.358493,-0.341119,2.341119,0.468224,0.046841,-0.034188,-0.000191,-0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
57.260608,2.000000,-0.358493,-0.344594,2.344594,0.468919,0.046911,-0.131868,-0.000191,0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
57.270749,2.000000,-0.366267,-0.348929,2.348929,0.469786,0.046998,-0.014652,-0.000191,-0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
57.284491,2.000000,-0.373919,-0.353927,2.353927,0.470785,0.047098,-0.043956,-0.000191,-0.011966,10.000000,1.000000,0.100000,0.2000,2.0000
57.291581,2.000000,-0.373919,-0.357925,2.357925,0.471585,0.047178,-0.004884,-0.000191,0.011966,10.000000,1.000000,0.100000,0.2000,2.0000
57.300000,2.000000,-0.292694,-0.344879,2.344879,0.468976,0.046917,-0.053724,-0.000191,-0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
57.310000,2.000000,-0.292694,-0.334442,2.334442,0.466888,0.046708,-0.043956,-0.000191,0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
57.320000,2.000000,-0.341066,-0.335767,2.335767,0.467153,0.046734,-0.043956,-0.000191,-0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
57.330029,2.000000,-0.359037,-0.340421,2.340421,0.468084,0.046827,0.004884,-0.000191,0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
57.340572,2.000000,-0.359037,-0.344144,2.344144,0.468829,0.046902,-0.043956,-0.000191,-0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
57.350378,2.000000,-0.371960,-0.349707,2.349707,0.469941,0.047013,0.053724,-0.000191,0.018803,10.000000,1.000000,0.100000,0.2000,2.0000
57.361972,2.000000,-0.371960,-0.354158,2.354158,0.470832,0.047102,-0.034188,-0.000191,0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
57.372322,2.000000,-0.321315,-0.347589,2.347589,0.469518,0.046971,0.102564,-0.000191,-0.022222,10.000000,1.000000,0.100000,0.2000,2.0000
57.380254,2.000000,-0.323319,-0.342735,2.342735,0.468547,0.046874,-0.014652,-0.000191,-0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
57.390798,2.000000,-0.323319,-0.338852,2.338852,0.467770,0.046796,0.004884,-0.000191,0.011966,10.000000,1.000000,0.100000,0.2000,2.0000
57.400000,2.000000,-0.348997,-0.340881,2.340881,0.468176,0.046837,0.024420,-0.000191,-0.015385,10.000000,1.000000,0.100000,0.2000,2.0000
57.410041,2.000000,-0.361180,-0.344941,2.344941,0.468988,0.046918,-0.034188,-0.000191,0.022222,10.000000,1.000000,0.100000,0.2000,2.0000
57.420025,2.000000,-0.361180,-0.348189,2.348189,0.469638,0.046983,-0.004884,-0.000191,0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
57.430739,2.000000,-0.374713,-0.353494,2.353494,0.470699,0.047089,-0.034188,-0.000191,0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
57.440000,2.000000,-0.302250,-0.343245,2.343245,0.468649,0.046884,0.004884,-0.000191,0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
57.450000,2.000000,-0.302250,-0.335046,2.335046,0.467009,0.046720,-0.043956,-0.000191,0.018803,10.000000,1.000000,0.100000,0.2000,2.0000
57.463384,2.000000,-0.334508,-0.334938,2.334938,0.466988,0.046718,0.024420,-0.000191,0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
57.470864,2.000000,-0.359948,-0.339940,2.339940,0.467988,0.046818,-0.063492,-0.000191,0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
57.480686,2.000000,-0.359948,-0.343942,2.343942,0.468788,0.046898,-0.112332,-0.000191,-0.011966,10.000000,1.000000,0.100000,0.2000,2.0000
57.490222,2.000000,-0.369246,-0.349003,2.349003,0.469801,0.046999,0.063492,-0.000191,0.015385,10.000000,1.000000,0.100000,0.2000,2.0000
57.500318,2.000000,-0.350932,-0.349388,2.349388,0.469878,0.047007,-0.024420,-0.000191,0.015385,10.000000,1.000000,0.100000,0.2000,2.0000
57.510000,2.000000,-0.350932,-0.349697,2.349697,0.469939,0.047013,-0.053724,-0.000191,0.018803,10.000000,1.000000,0.100000,0.2000,2.0000
57.520000,2.000000,-0.306859,-0.341129,2.341129,0.468226,0.046842,0.014652,-0.000191,-0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
57.532602,2.000000,-0.306859,-0.334275,2.334275,0.466855,0.046705,0.053724,-0.000191,-0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
57.541567,2.000000,-0.348902,-0.337201,2.337201,0.467440,0.046763,0.014652,-0.000191,0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
57.551511,2.000000,-0.345806,-0.338922,2.338922,0.467784,0.046798,0.034188,-0.000191,-0.018803,10.000000,1.000000,0.100000,0.2000,2.0000
57.560361,2.000000,-0.345806,-0.340299,2.340299,0.468060,0.046825,0.131868,-0.000191,-0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
57.570120,2.000000,-0.374459,-0.347131,2.347131,0.469426,0.046962,-0.063492,-0.000191,0.011966,10.000000,1.000000,0.100000,0.2000,2.0000
57.580213,2.000000,-0.301326,-0.337970,2.337970,0.467594,0.046778,0.043956,-0.000191,-0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
57.590054,2.000000,-0.301326,-0.330641,2.330641,0.466128,0.046632,0.004884,-0.000191,0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
57.600000,2.000000,-0.317864,-0.328086,2.328086,0.465617,0.046581,0.083028,-0.000191,-0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
57.610152,2.000000,-0.352638,-0.332996,2.332996,0.466599,0.046679,-0.014652,-0.000191,0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
57.621369,2.000000,-0.352638,-0.336925,2.336925,0.467385,0.046758,-0.063492,-0.000191,-0.039316,10.000000,1.000000,0.100000,0.2000,2.0000
57.630000,2.000000,-0.360763,-0.341692,2.341692,0.468338,0.046853,-0.063492,-0.000191,0.022222,10.000000,1.000000,0.100000,0.2000,2.0000
57.640409,2.000000,-0.349813,-0.343316,2.343316,0.468663,0.046885,0.043956,-0.000191,-0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
57.651162,2.000000,-0.349813,-0.344616,2.344616,0.468923,0.046911,0.053724,-0.000191,0.018803,10.000000,1.000000,0.100000,0.2000,2.0000
57.660061,2.000000,-0.286042,-0.332901,2.332901,0.466580,0.046677,0.014652,-0.000191,-0.015385,10.000000,1.000000,0.100000,0.2000,2.0000
57.670000,2.000000,-0.346283,-0.335577,2.335577,0.467115,0.046731,0.024420,-0.000191,0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
57.680000,2.000000,-0.346283,-0.337719,2.337719,0.467544,0.046773,-0.083028,-0.000191,-0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
57.690000,2.000000,-0.347177,-0.339610,2.339610,0.467922,0.046811,0.004884,-0.000191,0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
57.700000,2.000000,-0.362367,-0.344162,2.344162,0.468832,0.046902,-0.053724,-0.000191,-0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
57.711755,2.000000,-0.362367,-0.347803,2.347803,0.469561,0.046975,-0.053724,-0.000191,0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
57.720472,2.000000,-0.290260,-0.336294,2.336294,0.467259,0.046745,0.083028,-0.000191,0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
57.730351,2.000000,-0.290260,-0.327087,2.327087,0.465417,0.046561,0.024420,-0.000191,-0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
57.740276,2.000000,-0.385851,-0.338840,2.338840,0.467768,0.046796,0.004884,-0.000191,0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
57.750489,2.000000,-0.301042,-0.331280,2.331280,0.466256,0.046645,-0.024420,-0.000191,0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
57.760298,2.000000,-0.301042,-0.325233,2.325233,0.465047,0.046524,0.034188,-0.000191,0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
57.770065,2.000000,-0.353589,-0.330904,2.330904,0.466181,0.046637,0.004884,-0.000191,0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
57.780090,2.000000,-0.404490,-0.345621,2.345621,0.469124,0.046931,-0.073260,-0.000191,-0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
57.790451,2.000000,-0.404490,-0.357395,2.357395,0.471479,0.047167,-0.063492,-0.000191,-0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
57.800162,2.000000,-0.270347,-0.339985,2.339985,0.467997,0.046819,-0.014652,-0.000191,0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
57.810368,2.000000,-0.317978,-0.335584,2.335584,0.467117,0.046731,0.014652,-0.000191,-0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
57.820632,2.000000,-0.317978,-0.332063,2.332063,0.466413,0.046660,0.014652,-0.000191,-0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
57.831159,2.000000,-0.374466,-0.340543,2.340543,0.468109,0.046830,-0.083028,-0.000191,0.011966,10.000000,1.000000,0.100000,0.2000,2.0000
57.840339,2.000000,-0.348495,-0.342134,2.342134,0.468427,0.046862,0.034188,-0.000191,-0.011966,10.000000,1.000000,0.100000,0.2000,2.0000
57.850038,2.000000,-0.348495,-0.343406,2.343406,0.468681,0.046887,-0.053724,-0.000191,0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
57.860903,2.000000,-0.303857,-0.335496,2.335496,0.467099,0.046729,0.014652,-0.000191,0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
57.872146,2.000000,-0.303857,-0.329168,2.329168,0.465834,0.046602,0.073260,-0.000191,0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
57.882247,2.000000,-0.339696,-0.331274,2.331274,0.466255,0.046645,-0.034188,-0.000191,-0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
57.890109,2.000000,-0.363280,-0.337675,2.337675,0.467535,0.046773,-0.063492,-0.000191,-0.022222,10.000000,1.000000,0.100000,0.2000,2.0000
57.901150,2.000000,-0.363280,-0.342796,2.342796,0.468559,0.046875,-0.014652,-0.000191,0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
57.910001,2.000000,-0.344895,-0.343216,2.343216,0.468643,0.046883,-0.004884,-0.000191,-0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
57.920415,2.000000,-0.389243,-0.352421,2.352421,0.470484,0.047068,0.083028,-0.000191,-0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
57.930130,2.000000,-0.389243,-0.359786,2.359786,0.471957,0.047215,0.024420,-0.000191,-0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
57.940129,2.000000,-0.295663,-0.346961,2.346961,0.469392,0.046958,-0.043956,-0.000191,-0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
57.950631,2.000000,-0.324357,-0.342440,2.342440,0.468488,0.046868,-0.024420,-0.000191,-0.029060,10.000000,1.000000,0.100000,0.2000,2.0000
57.964046,2.000000,-0.343675,-0.342687,2.342687,0.468537,0.046873,-0.063492,-0.000191,-0.015385,10.000000,1.000000,0.100000,0.2000,2.0000
57.970179,2.000000,-0.343675,-0.342885,2.342885,0.468577,0.046877,0.053724,-0.000191,0.015385,10.000000,1.000000,0.100000,0.2000,2.0000
57.980983,2.000000,-0.356265,-0.345561,2.345561,0.469112,0.046930,-0.063492,-0.000191,0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
57.990464,2.000000,-0.356265,-0.347702,2.347702,0.469540,0.046973,0.063492,-0.000191,0.011966,10.000000,1.000000,0.100000,0.2000,2.0000
58.000280,2.000000,-0.321477,-0.342457,2.342457,0.468491,0.046868,-0.043956,-0.000191,-0.022222,10.000000,1.000000,0.100000,0.2000,2.0000
58.011129,2.000000,-0.306936,-0.335353,2.335353,0.467071,0.046726,-0.034188,-0.000191,-0.015385,10.000000,1.000000,0.100000,0.2000,2.0000
58.020245,2.000000,-0.306936,-0.329669,2.329669,0.465934,0.046612,-0.004884,-0.000191,0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
58.030000,2.000000,-0.348844,-0.333504,2.333504,0.466701,0.046689,0.014652,-0.000191,0.018803,10.000000,1.000000,0.100000,0.2000,2.0000
58.040083,2.000000,-0.356856,-0.338174,2.338174,0.467635,0.046783,-0.004884,-0.000191,-0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
58.051382,2.000000,-0.356856,-0.341911,2.341911,0.468382,0.046857,-0.053724,-0.000191,-0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
58.060104,2.000000,-0.350799,-0.343688,2.343688,0.468738,0.046893,0.024420,-0.000191,-0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
58.070072,2.000000,-0.295935,-0.334138,2.334138,0.466828,0.046702,-0.053724,-0.000191,-0.022222,10.000000,1.000000,0.100000,0.2000,2.0000
58.080759,2.000000,-0.295935,-0.326497,2.326497,0.465299,0.046549,0.014652,-0.000191,0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
58.090000,2.000000,-0.295935,-0.320385,2.320385,0.464077,0.046427,0.004884,-0.000191,0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
58.100125,2.000000,-0.324832,-0.321274,2.321274,0.464255,0.046445,-0.004884,-0.000191,0.011966,10.000000,1.000000,0.100000,0.2000,2.0000
58.110022,2.000000,-0.324832,-0.321986,2.321986,0.464397,0.046459,-0.112332,-0.000191,0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
58.120057,2.000000,-0.348494,-0.327287,2.327287,0.465457,0.046565,-0.024420,-0.000191,0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
58.130305,2.000000,-0.355300,-0.332890,2.332890,0.466578,0.046677,0.014652,-0.000191,-0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
58.140297,2.000000,-0.355300,-0.337372,2.337372,0.467474,0.046767,-0.043956,-0.000191,0.022222,10.000000,1.000000,0.100000,0.2000,2.0000
58.151244,2.000000,-0.356781,-0.341254,2.341254,0.468251,0.046844,0.004884,-0.000191,-0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
58.160522,2.000000,-0.356781,-0.344359,2.344359,0.468872,0.046906,0.034188,-0.000191,0.011966,10.000000,1.000000,0.100000,0.2000,2.0000
58.170308,2.000000,-0.279387,-0.331365,2.331365,0.466273,0.046646,0.034188,-0.000191,0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
58.180192,2.000000,-0.338484,-0.332789,2.332789,0.466558,0.046675,0.034188,-0.000191,0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
58.190132,2.000000,-0.338484,-0.333928,2.333928,0.466786,0.046698,0.004884,-0.000191,-0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
58.200000,2.000000,-0.364908,-0.340124,2.340124,0.468025,0.046822,-0.014652,-0.000191,0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
58.210240,2.000000,-0.362469,-0.344593,2.344593,0.468919,0.046911,0.034188,-0.000191,-0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
58.221592,2.000000,-0.362469,-0.348168,2.348168,0.469634,0.046982,0.024420,-0.000191,0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
58.234163,2.000000,-0.307684,-0.340071,2.340071,0.468014,0.046821,-0.004884,-0.000191,-0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
58.240152,2.000000,-0.324024,-0.336862,2.336862,0.467372,0.046756,0.014652,-0.000191,-0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
58.250440,2.000000,-0.324024,-0.334294,2.334294,0.466859,0.046705,0.034188,-0.000191,-0.029060,10.000000,1.000000,0.100000,0.2000,2.0000
58.260342,2.000000,-0.352880,-0.338011,2.338011,0.467602,0.046779,0.004884,-0.000191,-0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
58.272136,2.000000,-0.347220,-0.339853,2.339853,0.467971,0.046816,-0.004884,-0.000191,0.018803,10.000000,1.000000,0.100000,0.2000,2.0000
58.280000,2.000000,-0.347220,-0.341327,2.341327,0.468265,0.046846,0.014652,-0.000191,0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
58.290767,2.000000,-0.369518,-0.346965,2.346965,0.469393,0.046958,0.004884,-0.000191,-0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
58.300000,2.000000,-0.286899,-0.334952,2.334952,0.466990,0.046718,-0.004884,-0.000191,-0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
58.310126,2.000000,-0.286899,-0.325341,2.325341,0.465068,0.046526,-0.004884,-0.000191,-0.015385,10.000000,1.000000,0.100000,0.2000,2.0000
58.320292,2.000000,-0.321393,-0.324551,2.324551,0.464910,0.046510,0.024420,-0.000191,-0.011966,10.000000,1.000000,0.100000,0.2000,2.0000
58.330459,2.000000,-0.321393,-0.323920,2.323920,0.464784,0.046497,0.014652,-0.000191,0.011966,10.000000,1.000000,0.100000,0.2000,2.0000
58.341029,2.000000,-0.348775,-0.328891,2.328891,0.465778,0.046597,0.063492,-0.000191,-0.005128,10.000000,1.000000,0.100000,0.2000,2.0000
58.351470,2.000000,-0.370078,-0.337128,2.337128,0.467426,0.046762,-0.043956,-0.000191,0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
58.361751,2.000000,-0.370078,-0.343718,2.343718,0.468744,0.046893,-0.043956,-0.000191,0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
58.370057,2.000000,-0.304944,-0.335963,2.335963,0.467193,0.046738,-0.004884,-0.000191,0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
58.380536,2.000000,-0.336989,-0.336168,2.336168,0.467234,0.046742,0.073260,-0.000191,0.022222,10.000000,1.000000,0.100000,0.2000,2.0000
58.390119,2.000000,-0.336989,-0.336333,2.336333,0.467267,0.046746,-0.053724,-0.000191,-0.008547,10.000000,1.000000,0.100000,0.2000,2.0000
58.400046,2.000000,-0.347930,-0.338652,2.338652,0.467730,0.046792,0.024420,-0.000191,0.001709,10.000000,1.000000,0.100000,0.2000,2.0000
