time_s,f_raw_N,f_filt_N,f_joint_Nm,qdot_des_rad_s,qdot_meas_rad_s,q_rad,tau_meas_Nm,b_adm,k_spring,kd_motor,lpf_alpha,vel_limit
43.550704,-0.477704,-0.569743,-0.113949,-0.022675,-0.004884,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
43.561736,-0.477704,-0.560539,-0.112108,-0.022307,-0.063492,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
43.570232,-0.513317,-0.555817,-0.111163,-0.022118,0.024420,-0.000572,0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
43.580000,-0.513317,-0.551567,-0.110313,-0.021948,0.004884,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
43.590000,-0.805343,-0.576945,-0.115389,-0.022963,0.102564,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
43.600098,-0.552720,-0.574522,-0.114904,-0.022866,-0.102564,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
43.611231,-0.552720,-0.572342,-0.114468,-0.022779,-0.073260,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
43.622165,-0.470855,-0.562193,-0.112439,-0.022373,0.004884,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
43.630659,-0.444860,-0.550460,-0.110092,-0.021904,0.004884,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
43.641246,-0.444860,-0.539900,-0.107980,-0.021482,-0.014652,-0.000572,0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
43.650533,-0.470794,-0.532989,-0.106598,-0.021205,0.122100,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
43.660799,-0.829344,-0.562625,-0.112525,-0.022391,-0.024420,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
43.670302,-0.829344,-0.589297,-0.117859,-0.023457,-0.083028,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
43.680303,-0.484790,-0.578846,-0.115769,-0.023039,-0.034188,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
43.690629,-0.438879,-0.564849,-0.112970,-0.022480,0.034188,-0.000572,-0.042735,5.000000,1.000000,0.500000,0.1000,2.0000
43.701271,-0.438879,-0.552252,-0.110450,-0.021976,-0.004884,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
43.710907,-0.492158,-0.546243,-0.109249,-0.021735,0.004884,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
43.721224,-0.492158,-0.540834,-0.108167,-0.021519,0.063492,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
43.730259,-0.713783,-0.558129,-0.111626,-0.022211,0.034188,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
43.740217,-0.624077,-0.564724,-0.112945,-0.022475,0.024420,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
43.750210,-0.496382,-0.557890,-0.111578,-0.022201,-0.161172,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
43.761218,-0.496382,-0.551739,-0.110348,-0.021879,-0.014652,-0.000954,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
43.770039,-0.482524,-0.544817,-0.108963,-0.021678,0.024420,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
43.780182,-0.482524,-0.538588,-0.107718,-0.021429,-0.112332,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.1000,2.0000
43.790198,-0.508701,-0.535599,-0.107120,-0.021310,-0.014652,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
43.800645,-0.508701,-0.532910,-0.106582,-0.021202,-0.063492,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
43.810599,-0.508701,-0.530489,-0.106098,-0.021105,0.043956,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
43.820631,-0.839455,-0.561385,-0.112277,-0.022341,0.043956,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
43.830425,-0.522532,-0.557500,-0.111500,-0.022186,0.073260,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
43.840583,-0.522532,-0.554003,-0.110801,-0.022046,0.043956,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
43.850602,-0.413853,-0.539988,-0.107998,-0.021485,-0.034188,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
43.860868,-0.473363,-0.533326,-0.106665,-0.021219,0.053724,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
43.870210,-0.473363,-0.527329,-0.105466,-0.020979,0.043956,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
43.880236,-0.590939,-0.533690,-0.106738,-0.021233,-0.014652,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
43.890253,-0.771317,-0.557453,-0.111491,-0.022184,-0.004884,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
43.900286,-0.771317,-0.578839,-0.115768,-0.023039,0.053724,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
43.910354,-0.513054,-0.572261,-0.114452,-0.022776,-0.043956,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
43.922952,-0.513054,-0.566340,-0.113268,-0.022539,0.004884,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
43.930000,-0.495616,-0.559268,-0.111854,-0.022256,0.131868,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
43.940495,-0.508217,-0.554163,-0.110833,-0.022052,-0.024420,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
43.950243,-0.508217,-0.549568,-0.109914,-0.021868,0.004884,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.1000,2.0000
43.961339,-0.830607,-0.577672,-0.115534,-0.022992,0.053724,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
43.970248,-0.540200,-0.573925,-0.114785,-0.022843,0.092796,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
43.980000,-0.540200,-0.570552,-0.114110,-0.022708,0.083028,-0.000572,0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
43.990000,-0.445015,-0.557999,-0.111600,-0.022205,0.004884,-0.000572,-0.035897,5.000000,1.000000,0.500000,0.1000,2.0000
44.000000,-0.476918,-0.549890,-0.109978,-0.021881,-0.122100,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
44.011779,-0.476918,-0.542593,-0.108519,-0.021589,0.024420,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
44.020437,-0.501447,-0.538479,-0.107696,-0.021425,0.034188,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
44.030453,-0.501447,-0.534775,-0.106955,-0.021277,-0.004884,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
44.040382,-0.826701,-0.563968,-0.112794,-0.022444,0.014652,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
44.050009,-0.509095,-0.558481,-0.111696,-0.022225,0.043956,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
44.060130,-0.509095,-0.553542,-0.110708,-0.022027,-0.053724,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
44.070145,-0.458227,-0.544011,-0.108802,-0.021646,0.004884,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
44.080273,-0.524524,-0.542062,-0.108412,-0.021568,0.122100,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
44.090663,-0.524524,-0.540308,-0.108062,-0.021498,0.024420,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
44.100763,-0.823578,-0.568635,-0.113727,-0.022631,0.004884,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
44.110198,-0.823578,-0.594129,-0.118826,-0.023651,-0.043956,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
44.120334,-0.550608,-0.589777,-0.117955,-0.023477,-0.043956,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
44.130855,-0.501445,-0.580944,-0.116189,-0.023123,0.024420,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
44.141422,-0.501445,-0.572994,-0.114599,-0.022805,-0.004884,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
44.150855,-0.485488,-0.564244,-0.112849,-0.022455,0.024420,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
44.160346,-0.489035,-0.556723,-0.111345,-0.022154,-0.073260,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
44.170000,-0.489035,-0.549954,-0.109991,-0.021884,-0.004884,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
44.180000,-0.852466,-0.580205,-0.116041,-0.023094,-0.063492,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
44.192140,-0.517910,-0.573976,-0.114795,-0.022845,-0.024420,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
44.200125,-0.517910,-0.568369,-0.113674,-0.022620,-0.004884,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
44.210088,-0.438029,-0.555335,-0.111067,-0.022099,-0.034188,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
44.220265,-0.480048,-0.547806,-0.109561,-0.021798,-0.024420,-0.000572,0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
44.230592,-0.480048,-0.541031,-0.108206,-0.021527,-0.014652,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
44.241109,-0.773816,-0.564309,-0.112862,-0.022458,0.014652,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
44.250119,-0.570746,-0.564953,-0.112991,-0.022484,0.141636,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
44.260088,-0.570746,-0.565532,-0.113106,-0.022507,-0.004884,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
44.270070,-0.481398,-0.557119,-0.111424,-0.022170,-0.024420,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
44.280032,-0.481398,-0.549547,-0.109909,-0.021867,-0.073260,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
44.290697,-0.499024,-0.544494,-0.108899,-0.021665,-0.024420,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
44.300808,-0.545930,-0.544638,-0.108928,-0.021671,-0.004884,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
44.310029,-0.545930,-0.544767,-0.108953,-0.021676,0.102564,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
44.320979,-0.847680,-0.575058,-0.115012,-0.022888,-0.063492,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
44.330674,-0.540438,-0.571596,-0.114319,-0.022749,-0.063492,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
44.340537,-0.540438,-0.568480,-0.113696,-0.022625,-0.053724,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
44.350317,-0.466833,-0.558316,-0.111663,-0.022218,0.004884,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
44.360097,-0.511397,-0.553624,-0.110725,-0.022031,0.053724,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
44.370179,-0.511397,-0.549401,-0.109880,-0.021862,-0.043956,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
44.380215,-0.665061,-0.560967,-0.112193,-0.022324,0.024420,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
44.391155,-0.678268,-0.572697,-0.114539,-0.022793,-0.004884,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
44.400724,-0.678268,-0.583254,-0.116651,-0.023216,0.004884,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.1000,2.0000
44.411252,-0.449801,-0.569909,-0.113982,-0.022682,0.024420,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
44.420310,-0.449172,-0.557835,-0.111567,-0.022199,-0.014652,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.1000,2.0000
44.430301,-0.449172,-0.546969,-0.109394,-0.021764,0.024420,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
44.440363,-0.493797,-0.541652,-0.108330,-0.021552,0.024420,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
44.450000,-0.493797,-0.536866,-0.107373,-0.021360,0.004884,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
44.460000,-0.828429,-0.566022,-0.113204,-0.022526,-0.024420,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
44.470000,-0.527693,-0.562190,-0.112438,-0.022373,-0.014652,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
44.480009,-0.527693,-0.558740,-0.111748,-0.022235,0.004884,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
44.490013,-0.468460,-0.549712,-0.109942,-0.021874,-0.053724,-0.000572,-0.035897,5.000000,1.000000,0.500000,0.1000,2.0000
44.500471,-0.509610,-0.545702,-0.109140,-0.021714,0.004884,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
44.510746,-0.509610,-0.542092,-0.108418,-0.021569,0.034188,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
44.520188,-0.587369,-0.546620,-0.109324,-0.021750,0.034188,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
44.530403,-0.774095,-0.569368,-0.113874,-0.022660,0.053724,-0.000572,0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
44.541105,-0.774095,-0.589840,-0.117968,-0.023479,0.014652,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
44.550101,-0.476006,-0.578457,-0.115691,-0.023024,0.014652,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
44.560145,-0.475938,-0.568205,-0.113641,-0.022614,-0.004884,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.1000,2.0000
44.570000,-0.475938,-0.558978,-0.111796,-0.022245,0.043956,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
44.580143,-0.512816,-0.554362,-0.110872,-0.022060,0.063492,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
44.591450,-0.512816,-0.550208,-0.110042,-0.021894,0.073260,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
44.603124,-0.825123,-0.577699,-0.115540,-0.022994,0.004884,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
44.611027,-0.537958,-0.573725,-0.114745,-0.022835,0.004884,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
44.621834,-0.537958,-0.570148,-0.114030,-0.022691,-0.014652,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
44.630581,-0.461173,-0.559251,-0.111850,-0.022256,0.024420,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
44.640561,-0.496584,-0.552984,-0.110597,-0.022005,-0.043956,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
44.650057,-0.496584,-0.547344,-0.109469,-0.021779,0.004884,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
44.660287,-0.538304,-0.546440,-0.109288,-0.021743,-0.034188,-0.000572,0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
44.670242,-0.850398,-0.576836,-0.115367,-0.022959,0.043956,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
44.680236,-0.850398,-0.604192,-0.120838,-0.024053,-0.034188,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
44.690402,-0.520694,-0.595842,-0.119168,-0.023719,-0.024420,-0.000572,0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
44.700151,-0.468665,-0.583125,-0.116625,-0.023211,0.063492,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
44.710351,-0.468665,-0.571679,-0.114336,-0.022753,0.043956,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
44.722356,-0.543359,-0.568847,-0.113769,-0.022639,-0.004884,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
44.730147,-0.815986,-0.593560,-0.118712,-0.023628,0.063492,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
44.740193,-0.815986,-0.615803,-0.123161,-0.024518,-0.014652,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
44.750171,-0.566876,-0.610910,-0.122182,-0.024322,-0.063492,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
44.760188,-0.566876,-0.606507,-0.121301,-0.024146,0.024420,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
44.770717,-0.486906,-0.594547,-0.118909,-0.023667,-0.004884,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
44.780178,-0.493247,-0.584417,-0.116883,-0.023262,-0.102564,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
44.790521,-0.493247,-0.575300,-0.115060,-0.022898,0.073260,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
44.801078,-0.536420,-0.571412,-0.114282,-0.022742,-0.014652,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
44.810426,-0.824384,-0.596709,-0.119342,-0.023754,-0.004884,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
44.820065,-0.824384,-0.619476,-0.123895,-0.024665,-0.083028,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
44.831745,-0.513827,-0.608912,-0.121782,-0.024242,0.014652,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
44.840078,-0.472907,-0.595311,-0.119062,-0.023698,0.053724,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
44.850067,-0.472907,-0.583071,-0.116614,-0.023208,0.014652,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
44.860093,-0.536822,-0.578446,-0.115689,-0.023023,-0.043956,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
44.870104,-0.779616,-0.598563,-0.119713,-0.023828,-0.004884,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
44.881023,-0.779616,-0.616668,-0.123334,-0.024552,-0.092796,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
44.890208,-0.574973,-0.612499,-0.122500,-0.024386,0.073260,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
44.900637,-0.574973,-0.608746,-0.121749,-0.024235,-0.073260,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
44.910334,-0.497568,-0.597628,-0.119526,-0.023791,0.053724,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
44.920000,-0.509263,-0.588792,-0.117758,-0.023437,0.083028,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
44.931176,-0.509263,-0.580839,-0.116168,-0.023119,-0.034188,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
44.940301,-0.505576,-0.573313,-0.114663,-0.022818,-0.102564,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
44.950038,-0.839351,-0.599916,-0.119983,-0.023882,-0.024420,-0.000572,0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
44.960079,-0.839351,-0.623860,-0.124772,-0.024840,-0.004884,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
44.970276,-0.489184,-0.610392,-0.122078,-0.024301,-0.024420,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
44.981427,-0.426847,-0.592038,-0.118408,-0.023567,-0.043956,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
44.992623,-0.426847,-0.575519,-0.115104,-0.022906,-0.014652,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.1000,2.0000
45.000106,-0.450628,-0.563030,-0.112606,-0.022407,0.043956,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
45.014251,-0.609843,-0.567711,-0.113542,-0.022594,0.034188,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
45.021071,-0.609843,-0.571924,-0.114385,-0.022763,-0.004884,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.1000,2.0000
45.030904,-0.703300,-0.585062,-0.117012,-0.023288,-0.073260,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
45.040061,-0.703300,-0.596886,-0.119377,-0.023761,-0.004884,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
45.050000,-0.458395,-0.583036,-0.116607,-0.023207,-0.073260,-0.000572,0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
45.061332,-0.503620,-0.575095,-0.115019,-0.022889,0.004884,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
45.070001,-0.503620,-0.567947,-0.113589,-0.022603,-0.034188,-0.000572,-0.018803,5.000000,1.000000,0.500000,0.1000,2.0000
45.081229,-0.530361,-0.564189,-0.112838,-0.022453,0.053724,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
45.091723,-0.832319,-0.591002,-0.118200,-0.023526,-0.014652,-0.000572,-0.035897,5.000000,1.000000,0.500000,0.1000,2.0000
45.100672,-0.832319,-0.615133,-0.123027,-0.024491,-0.034188,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
45.110668,-0.536993,-0.607319,-0.121464,-0.024178,0.092796,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
45.120641,-0.471296,-0.593717,-0.118743,-0.023634,0.004884,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
45.130678,-0.471296,-0.581475,-0.116295,-0.023145,-0.014652,-0.000572,-0.029060,5.000000,1.000000,0.500000,0.1000,2.0000
45.140217,-0.485653,-0.571893,-0.114379,-0.022761,-0.043956,-0.000572,-0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
45.150211,-0.522526,-0.566956,-0.113391,-0.022564,-0.004884,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
45.160176,-0.522526,-0.562513,-0.112503,-0.022386,0.034188,-0.000572,0.005128,5.000000,1.000000,0.500000,0.1000,2.0000
45.170663,-0.807713,-0.587033,-0.117407,-0.023367,0.004884,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
45.180413,-0.475250,-0.575855,-0.115171,-0.022920,-0.004884,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
45.190294,-0.475250,-0.565794,-0.113159,-0.022517,-0.004884,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
45.204365,-0.501984,-0.559413,-0.111883,-0.022262,0.004884,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
45.210355,-0.484879,-0.551960,-0.110392,-0.021964,0.004884,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
45.220197,-0.484879,-0.545252,-0.109050,-0.021696,-0.063492,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
45.230000,-0.835994,-0.574326,-0.114865,-0.022859,-0.053724,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
45.240000,-0.835994,-0.600493,-0.120099,-0.023905,-0.043956,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
45.250169,-0.501432,-0.590587,-0.118117,-0.023509,0.034188,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
45.260390,-0.470581,-0.578586,-0.115717,-0.023029,-0.063492,-0.000572,-0.015385,5.000000,1.000000,0.500000,0.1000,2.0000
45.270548,-0.470581,-0.567786,-0.113557,-0.022597,-0.004884,-0.000572,-0.008547,5.000000,1.000000,0.500000,0.1000,2.0000
45.280481,-0.506513,-0.561658,-0.112332,-0.022352,0.083028,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
45.292060,-0.518020,-0.557295,-0.111459,-0.022177,-0.043956,-0.000572,-0.032479,5.000000,1.000000,0.500000,0.1000,2.0000
45.300000,-0.518020,-0.553367,-0.110673,-0.022020,-0.063492,-0.000572,-0.001709,5.000000,1.000000,0.500000,0.1000,2.0000
45.310269,-0.844680,-0.582498,-0.116500,-0.023185,0.024420,-0.000572,-0.011966,5.000000,1.000000,0.500000,0.1000,2.0000
45.320593,-0.529492,-0.577198,-0.115440,-0.022973,-0.053724,-0.000572,-0.022222,5.000000,1.000000,0.500000,0.1000,2.0000
45.330169,-0.529492,-0.572427,-0.114485,-0.022783,-0.073260,-0.000572,-0.035897,5.000000,1.000000,0.500000,0.1000,2.0000
45.340295,-0.456131,-0.560798,-0.112160,-0.022317,-0.083028,-0.000572,-0.025641,5.000000,1.000000,0.500000,0.1000,2.0000
